,city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pctype,ur_class
2286,Renfrewshire,PA1 2DR,55.84027975,-4.45138259,15,MVS,21,6,small,1
2287,Renfrewshire,PA1 2BT,55.83957574,-4.45603426,15,MVS,21,6,small,1
2288,Inverness,IV1 1QN,57.47938202,-4.22793961,15,None,9,1,large,2
2289,Inverness,IV1 1HB,57.47984861,-4.22746758,15,None,9,1,small,2
2290,Inverness,IV1 1EJ,57.47925401,-4.22704771,15,None,9,1,small,2
2291,Inverness,IV1 1EN,57.47962716,-4.22728728,15,None,9,1,small,2
2292,Inverness,IV1 1EP,57.48022515,-4.22802433,15,None,9,1,small,2
2293,Inverness,IV1 1ES,57.47938202,-4.22793961,15,None,9,1,small,2
2294,Inverness,IV3 8AW,57.49058508,-4.23970204,15,None,0,1,small,2
2295,Inverness,IV3 8AY,57.49118867,-4.24214191,15,None,0,1,small,2
2296,Renfrewshire,PA2 6DD,55.8369012,-4.42914505,15,MVS,39,6,small,1
2297,Inverness,IV1 1EU,57.47918205,-4.22756044,15,None,9,1,small,2
2298,Inverness,IV1 1EY,57.48016364,-4.22845431,15,None,9,1,small,2
2299,Inverness,IV1 1DJ,57.47931199,-4.2268177,15,None,9,1,small,2
2300,Aberdeen,AB159HQ,57.11378281,-2.18331308,15,None,0,6,small,6
2301,Inverness,IV1 1JT,57.47967939,-4.22483829,15,None,9,1,small,2
2302,Inverness,IV1 1LA,57.47941028,-4.22633992,15,None,9,1,large,2
2303,Inverness,IV1 1LE,57.4796813,-4.22422119,15,None,9,1,small,2
2304,Inverness,IV3 8AZ,57.49182632,-4.24266494,15,None,0,1,small,2
2305,Inverness,IV3 8AQ,57.4903818,-4.23900544,15,None,0,1,small,2
2306,Inverness,IV3 8BB,57.49026803,-4.24186853,15,None,0,1,small,2
2307,Inverness,IV3 8BD,57.49109223,-4.2415019,15,None,0,1,small,2
2308,Inverness,IV3 8AL,57.49286212,-4.24100966,15,None,0,1,small,2
2309,Inverness,IV1 1LL,57.48002783,-4.22546002,15,None,9,1,small,2
2310,Inverness,IV1 1JY,57.48144952,-4.22839919,15,None,9,1,small,2
2311,Inverness,IV1 1LT,57.48055284,-4.22524174,15,None,9,1,small,2
2312,Inverness,IV1 1NA,57.48097526,-4.22930449,15,None,9,1,small,2
2313,Inverness,IV1 1QU,57.47827609,-4.22747191,15,None,9,1,small,2
2314,Inverness,IV3 8BW,57.48997057,-4.24141645,15,None,0,1,small,2
2315,Renfrewshire,PA2 6AJ,55.83931459,-4.43617979,15,MVS,39,6,small,1
2316,Renfrewshire,PA2 6AH,55.84057937,-4.43630685,15,MVS,39,6,small,1
2317,Inverness,IV1 9BX,57.47941028,-4.22633992,15,None,9,1,large,2
2318,Inverness,IV1 9AS,57.47941028,-4.22633992,15,None,9,1,large,2
2319,Inverness,IV1 1QY,57.47913922,-4.22845862,15,None,9,1,small,2
2320,Renfrewshire,PA2 6AF,55.83824804,-4.43874846,15,MVS,39,6,small,1
2321,Renfrewshire,PA2 6AD,55.83703075,-4.43213982,15,MVS,39,6,small,1
2322,Inverness,IV1 1UR,57.47941028,-4.22633992,15,None,9,1,large,2
2323,Renfrewshire,PA2 6AE,55.83811044,-4.43616834,15,MVS,39,6,small,1
2324,Renfrewshire,PA2 6AN,55.83801524,-4.43098744,15,MVS,39,6,small,1
2325,Inverness,IV1 9FG,57.47941028,-4.22633992,15,None,9,1,large,2
2326,Inverness,IV1 1YN,57.47941028,-4.22633992,15,None,9,1,large,2
2327,Renfrewshire,PA2 6AW,55.83783266,-4.43249338,15,MVS,39,6,small,1
2328,Inverness,IV1 9AQ,57.47941028,-4.22633992,15,None,9,1,large,2
2329,Stirling,FK8 2FA,56.11256394,-3.94863989,15,None,41,6,small,6
2330,Renfrewshire,PA2 6AP,55.83916615,-4.43732052,15,MVS,39,6,small,1
2331,Aberdeen,AB251LR,57.15040863,-2.10305391,15,MVS,59,6,small,1
2332,Dundee,DD4 0HX,56.4840652,-2.90100198,15,MVS,2,6,small,1
2333,Inverness,IV1 1PF,57.48124025,-4.23007134,15,None,9,1,small,2
2334,Inverness,IV1 1RE,57.48038179,-4.23085309,15,None,9,1,small,2
2335,Renfrewshire,PA2 6BG,55.83636033,-4.4351325,15,MVS,39,6,small,1
2336,Renfrewshire,PA2 6AR,55.83967542,-4.43792742,15,MVS,39,6,small,1
2337,Inverness,IV3 8TE,57.48403615,-4.24265434,15,None,0,1,small,2
2338,Aberdeen,AB251JA,57.14999611,-2.10220985,15,MVS,59,6,small,1
2339,Aberdeen,AB251HZ,57.14899175,-2.10005855,15,MVS,42,6,small,1
2340,Inverness,IV1 1ZA,57.47941028,-4.22633992,15,None,9,1,large,2
2341,Aberdeen,AB251HX,57.15049921,-2.10214513,15,MVS,59,6,small,1
2342,Aberdeen,AB251BQ,57.15056276,-2.10131892,15,MVS,42,6,small,1
2343,Aberdeen,AB101BA,57.14883112,-2.09871943,15,MVS,42,6,small,1
2344,Inverness,IV1 1RJ,57.48082396,-4.2307466,15,None,9,1,small,2
2345,Inverness,IV1 1RN,57.48006767,-4.22981635,15,None,9,1,small,2
2346,Renfrewshire,PA2 6AQ,55.84007412,-4.43867117,15,MVS,39,6,small,1
